grupo,categoria,tipo_producto,titulo,pais_revista,revista,ISSN,ano,vol,fasc,pags,DOI,autores,id
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Riesgo e Ideación Suicida y su Relación con la Impulsividad y la Depresión en Adolescentes Escolares,,Revista Iberoamericana de Diagnostico y Evaluacion Psicologica ,2183-6051,2020,1,54 ,147 - 163,10.21865/RIDEP54.1.12,"ANYERSON STITHS GOMEZ TABARES, CESAR NUNEZ, ANDRES MAURICIO GRISALES AGUIRRE, MARIA PAULA AGUDELO OSORIO",505
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,El VIH: de la adherencia farmacológica a la calidad de vida,México,Psicología y Salud ,1405-1109,2020,30,1 ,83 - 94,10.25009/pys.v30i1.2620,"BERNARDO ANTONIO ANGEL TOBON, JOHN JAIRO GARCIA PENA",506
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Hacia una explicación naturalizada del problema filosófico de las otras mentes,Colombia,Guillermo de Ockham ,2256-3202,2019,17,2 ,61 - 70,10.21500/22563202.4269,"ANYERSON STITHS GOMEZ TABARES, JOSE FERNANDO OSPINA CARMONA, ANDRES FELIPE MICOLTA HENAO",508
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"Representaciones sociales de la minería, emergentes en el conflicto socioambiental del Bajo Cauca antioqueño",España,Revista de Paz y Conflictos ,1988-7221,2019,12,2 ,249 - 266,10.30827/revpaz.v12i2.11558,"HEIDI SMITH PULIDO VARON, NICOLASA MARIA DURAN PALACIO",509
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Predictores psicológicos del riesgo suicida en estudiantes universitarios,España,Behavioral Psychology ,1132-9483,2019,27,3 ,391 - 413,,"ANYERSON STITHS GOMEZ TABARES, CESAR NUNEZ, VICENTE CABALLO, ANDRES MAURICIO GRISALES AGUIRRE, MARIA PAULA AGUDELO OSORIO",510
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Adolescentes infractores y promoción de acciones prosociales: una tarea pendiente,Colombia,El Ágora Usb ,1657-8031,2019,19,2 ,583 - 595,10.21500/16578031.3756,"ALEXANDER ELIECER GALVAN MOYA, NICOLASA MARIA DURAN PALACIO",511
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Vivencias de reconocimiento y compasión de personas en condición de discapacidad. Hacia la autonomía y la vida independiente,España,Siglo Cero ,0210-1696,2019,50,271 ,67 - 87,10.14201/scero20195036787,"NATALI ROLDAN BERRIO, MAGDA VICTORIA DIAZ ALZATE",512
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Educación asistida con perros: aplicaciones pedagógicas en contextos educativos,Colombia,Uniminuto-Bogotá ,2389-7341,2019,6,2 ,15 - 23,10.26620/uniminuto.inclusion.6.2.2019.15-23,MARIA CRISTINA CORREA DUQUE,513
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Diversidad funcional e inclusión en Instituciones de Educación Superior (IES) en Medellín,,Interdisciplinaria ,1668-7027,2019,36,2 ,151 - 164,10.16888/interd.2019.36.2.10,SANDRA ISABEL MEJIA ZAPATA,514
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Mecanismos de desconexión moral y su relación con la empatía y la prosocialidad en adolescentes que han tenido experiencias delictivas,Perú,Revista de Psicologia (Peru) ,0254-9247,2019,37,2 , 603 - 641,10.18800/psico.201902.010,"MARIELA NARVAEZ MARIN, ANYERSON STITHS GOMEZ TABARES",515
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,PROSOCIALIDAD ESTADO ACTUAL DE LA INVESTIGACIÓN EN COLOMBIA,Colombia,Revista Colombiana De Ciencias Sociales ,2216-1201,2019,10,1 ,188 - 218,10.21501/22161201.3065,ANYERSON STITHS GOMEZ TABARES,516
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Corto (Resumen),Cuando las élites hegemónicas construyen enemigos,Colombia,Perseitas ,2346-1780,2019,7,N/A ,13 - 16,10.21501/23461780.3158,MAGDA VICTORIA DIAZ ALZATE,517
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"Potenciales prosociales en niños, niñas y adolescentes desvinculados de grupos armados ilegales en Colombia",España,Quadernos de Psicologia ,2014-4520,2019,21,2 ,e1483 - e1489,10.5565/rev/qpsicologia.1483,ANYERSON STITHS GOMEZ TABARES,518
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Conductas prosociales y su relación con la empatía y la autoeficacia para la regulación emocional en adolescentes desvinculados de grupos armados ilegales,Colombia,Revista Criminalidad ,1794-3108,2019,61,3 , 221 - 246,,ANYERSON STITHS GOMEZ TABARES,519
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Mens sana in corpore sano: incorporación de la higiene mental en la salud pública en la primera mitad del siglo XX en Colombia,Colombia,Historia Caribe ,0122-8803,2018,14,34 ,91 - 121,10.15648/hc.34.2019.3,JAIRO GUTIERREZ AVENDANO,521
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Condiciones de base para la reintegración social en el posconflicto,República Dominicana,Ciencia Y Sociedad ,0378-7680,2018,43,N/A ,69 - 81,,JOHN JAIRO GARCIA PENA,522
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Estilos parentales en el proceso de crianza de niños con trastornos disruptivos,Colombia,Investigacion Y Desarrollo ,1814-6333,2018,26,N/A ,55 - 74,,"JOHN JAIRO GARCIA PENA, CLAUDIA MARCELA ARANA MEDINA, JUAN CARLOS RESTREPO BOTERO",523
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,La mirada de los adolescentes al modelo de habilidades para la vida,Colombia,"Revista Latinoamericana De Ciencias, Niñez Y Juventud. Convenio Universidad De Manizales Y Cinde ",2027-7679,2018,16,N/A ,709 - 718,10.11600/1692715x.16205,"MAGDA VICTORIA DIAZ ALZATE, SANDRA ISABEL MEJIA ZAPATA",524
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Duelo en la infancia: la constitución de la pérdida y la muerte en la niñez,Colombia,Textos Y Sentidos ,2215-8820,2018,1,N/A ,179 - 203,,ANYERSON STITHS GOMEZ TABARES,525
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Indicadores psicológicos en la conducta transgresora de normas de tránsito,Colombia,Investigación & Desarrollo ,2011-7574,2018,26,1 ,140 - 161,10.14482/i&d.v26i1.9862,"NORMAN DARIO MORENO CARMONA, NICOLASA MARIA DURAN PALACIO",526
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,La restauración con sobrevivientes del conflicto armado en Colombia: una propuesta de acción psicosocial.,Colombia,Eleuthera ,2011-4532,2018,19,N/A ,55 - 73,10.17151/eleu.2018.19.4,"PAULA VANESSA SANCHEZ AGUDELO, NELVIA VICTORIA LUGO AGUDELO, CRISTIAN ALBERTO ROJAS GRANADA",527
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"Historiografía de la locura y de la psiquiatría en Colombia. De los médicos escritores a la perspectiva crítica, 1968 - 2018",Colombia,HiSTOReLo ,2145-132X,2018,10,21 ,285 - 318, http://dx.doi.org/10.15446/historelo.v11n21.65660,JAIRO GUTIERREZ AVENDANO,529
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,DE LA COSMOLOGÍA PEIRCEANA A LA EVOLUCIÓN SOCIAL. REFLEXIONES SOBRE EL AGAPISMO Y LOS HÁBITOS SOCIALES EN SENTIDO EVOLUTIVO,,Cuadernos De Filosofia Latinoamericana ,0120-8462,2018,39,118 ,37 - 58,10.15332/10.15332/s0120-8462.2018.0118.02.,ANYERSON STITHS GOMEZ TABARES,530
