grupo,categoria,tipo_evento,titulo,ciudad_evento,fecha_inicio,fecha_fin,ambito,tipo_participacion,nombre_InstituciÃ³n,tipo_vinculaciÃ³n
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Simposio,Academic Sessions 8 - Conflict and Construction in Education: Towards Treasuring the Difference,MEDELLÍN, 2016-09-22 , 2016-09-24 , Nacional, Asistente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,XVII Encuentro de Educación Infantil,MEDELLÍN, 2016-08-26 , 2016-08-26 , Nacional, Ponente Instituciones asociadas, Asociación Antioqueña De Educación Infantil Aaei,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Seminario,VI Seminario Internacional de Desarrollo Profesional de los Docentes de Lenguas Extranjeras,MEDELLÍN, 2016-08-10 , 2016-08-12 , Internacional," Asistente , Organizador Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Seminario,6to Seminario Internacional de Desarrollo Profesional de los Docentes de Lenguas Extranjeras: La Colaboración entre la Escuela y la Universidad,MEDELLÍN, 2016-08-10 , 2016-08-12 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD DE ANTIOQUIA,Tipo de vinculación Gestionadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,VI Encuentro de profesores escritores,MEDELLÍN, 2016-05-27 , 2016-05-27 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD DE ANTIOQUIA,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,"6to Encuentro de Profesores Escritores: Creación, el maestro y su obra",MEDELLÍN, 2016-05-27 , 2016-05-27 , Nacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD DE ANTIOQUIA,Tipo de vinculación Gestionadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,Maestros gestores de seres: El ser y los modelos pedagógicos,La Plata, 2016-05-24 , 2016-05-24 , Nacional, Ponente Instituciones asociadas, Consorcio por la infancia y la juventud,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,"Encuentro académico: Desarrollo, niñez y familia",MEDELLÍN, 2016-05-04 , 2016-05-04 , Nacional," Organizador , Ponente Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Otro,"Foro Derecho procesal, derecho probatorio y neurociencias",MEDELLÍN, 2016-04-27 , 2016-04-27 , Nacional, Asistente Instituciones asociadas, UNIVERSIDAD DE MEDELLIN,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,XI Encuentro de Universidades Formadoras de Licenciados en Idiomas y II ELT Conference,CALI, 2016-03-17 , 2016-03-19 , Internacional," Asistente , Ponente Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Congreso,XII CIHELA Congreso Iberoamericano de Historia de la Educación Latinoamericana,MEDELLÍN, 2016-03-15 , 2016-03-18 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD DE ANTIOQUIA,Tipo de vinculación Gestionadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,II Encuentro: Universidad de los niños para agentes educativos y maestros,MEDELLÍN, 2015-11-14 , 2015-11-28 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Congreso,Rencontre Internationale sur l'enseignement des langues étrangères au Québec,Montréal - Quebéc, 2015-11-13 , 2015-11-14 , Internacional," Asistente , Ponente Instituciones asociadas", Universidad De Montreal,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,"Academic Sessions VII ""Classroom and research experiences"".",MEDELLÍN, 2015-10-31 , 2015-10-31 , Nacional, Asistente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Congreso,Congreso internacional en educación: tendencias en investigación y formación de maestros,SANTA MARTA, 2015-10-08 , 2015-10-08 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Congreso,Congreso Internacional en Educación: Tendencias en Investigación y Formación de Maestros,CALI, 2015-10-08 , 2015-10-08 , Internacional, Asistente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Congreso,Congreso Internacional en Educación: Tendencias en Investigación y Formación de Maestros,MEDELLÍN, 2015-10-08 , 2015-10-08 , Internacional, Asistente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Congreso,50th ASOCOPI ANNUAL CONFERENCE,MEDELLÍN, 2015-10-08 , 2015-10-10 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Congreso,Segundo congreso internacional de pedagogía,SANTA MARTA, 2015-09-25 , 2015-09-26 , Internacional, Ponente Instituciones asociadas, CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS - UNIMINUTO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,XVIII ENCUENTRO NACIONAL DE INVESTIGACION FUNLAM-2015. LA INVESTIGACION: UNA OPORTUNIDAD SOCIAL,MEDELLÍN, 2015-09-08 , 2015-09-10 , Nacional, Asistente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,XVIII Encuentro Nacional de Investigación FUNLAM-2015: La investigación. Una oportunidad social.,MEDELLÍN, 2015-09-08 , 2015-09-10 , Nacional, Asistente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,XVIII Encuentro Nacional de Investigación 2015,MEDELLÍN, 2015-09-08 , 2015-09-10 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,XVIII ENCUENTRO NACIONAL DE INVESTIGACIÓN,MEDELLÍN, 2015-09-08 , 2015-09-10 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,XVIII Encuentro Nacional de Investigación,MEDELLÍN, 2015-09-08 , 2015-09-10 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,XVIII Encuentro Nacional de Investigación FUNLAM-2015. La Investigación: Una Oportunidad Social,MEDELLÍN, 2015-09-08 , 2015-09-10 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Simposio,"Simposio Internacional Educación, pedagogía y currículo",Talca, 2015-08-06 , 2015-08-07 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,5to Encuentro de Profesores Escritores: Comunicación de Experiencias y Diálogos con el Autor,MEDELLÍN, 2015-06-12 , 2015-06-12 , Nacional, Asistente Instituciones asociadas, UNIVERSIDAD DE ANTIOQUIA,Tipo de vinculación Gestionadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,I Encuentro: Universidad de los niños para agentes educativos y maestros,MEDELLÍN, 2015-05-23 , 2015-05-30 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Congreso,XV Foro Internacional Educación Incial VI Congreso latinoamericano de la OMEP,MEDELLÍN, 2015-05-21 , 2015-05-23 , Internacional, Ponente Instituciones asociadas, TECNOLOGICO DE ANTIOQUIA INSTITUCION UNIVERSITARIA,Tipo de vinculación Gestionadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Congreso,XV Foro Internacional de educación inicial y VI Congreso latinoamericano de la OMEP,MEDELLÍN, 2015-05-21 , 2015-05-23 , Internacional, Ponente Instituciones asociadas, Comfenalco-Antioquia,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,VI Encuentro Estudiantil: Experiencias Investigativas,MEDELLÍN, 2015-05-14 , 2015-05-14 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Taller,"XVIII Misión Académica, Cultural y de Cooperación a Europa",CALI, 2015-05-04 , 2015-05-25 , Internacional, Asistente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Congreso,I CONGRESO INTERNACIONAL SOBRE ETICA PROFESIONAL Y RESPONSABILIDAD SOCIAL UNIVERSITARIA,MEDELLÍN, 2015-05-04 , 2015-05-05 , Internacional, Asistente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Seminario,SOCIALIZACION DE TRABAJOS DE GRADO II,BUCARAMANGA, 2015-04-30 , 2015-04-30 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,Foro de reflexiones y alternativas para la sostenibilidad. ¿Cómo consumir de forma responsable?,Orlando, 2015-04-29 , 2015-04-29 , Internacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,Foro de reflexiones y alternativas para la sostenibilidad. ¿Cómo consumir de forma responsable?,MEDELLÍN, 2015-04-29 , 2015-04-29 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Congreso,Coloquio sobre Interdisciplinariedad en la Formación del Licenciado en Lenguas Extranjeras (CIFLEX),CARTAGENA DE INDIAS, 2015-03-19 , 2015-03-21 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Congreso,Coloquio sobre Interdisciplinariedad en la Formación del Licenciado en Lenguas Extranjeras (CIFLEX),CARTAGENA DE INDIAS, 2015-03-19 , 2015-03-21 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Congreso,VII CONGRESO INTERNACIONAL DE ADICCIONES Prevención y tratamiento en Adicciones a nivel psicosocial,IBAGUÉ, 2014-12-04 , 2014-12-06 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Seminario,II Socialización Trabajo de Grado,PAIPA, 2014-10-31 , 2014-10-31 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Simposio,IV Simposio Nacional de investigaciones en primera infancia,MEDELLÍN, 2014-10-29 , 2014-10-29 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,I ENCUENTRO INTERNACIONAL DE EDUCACIÓN: Espacios de investigación y divulgación,Tandil, 2014-10-29 , 2014-10-31 , Internacional, Asistente Instituciones asociadas, Universidad Nacional Del Centro De La Provincia De Buenos Aires,Tipo de vinculación Gestionadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Simposio,IV Simposio Nacional de Investigaciones en Primera Infancia,MEDELLÍN, 2014-10-29 , 2014-10-29 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Congreso,Primer Congreso Internacional de Pensamiento Latinoamericano. Una mirada desde las Ciencias Humanas y Sociales.,BELLO, 2014-10-20 , 2014-10-22 , Internacional, Ponente Instituciones asociadas,,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Congreso,VI Congreso Iberoamericano de investigación Cualitativa en Salud. Universidad de Antioquia,MEDELLÍN, 2014-10-15 , 2014-11-17 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,"La investigación, un compromiso con la sociedad",MEDELLÍN, 2014-10-15 , 2014-10-16 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,Encuentro Nacional de Investigación 2014,MEDELLÍN, 2014-10-15 , 2014-10-17 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,"La investigación, un compromiso con la sociedad",MEDELLÍN, 2014-10-15 , 2014-10-16 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,Encuentro Nacional de Investigacion 2014,MEDELLÍN, 2014-10-15 , 2014-10-17 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,XVII Encuentro Nacional de Investigaciones Funlam,PAIPA, 2014-10-15 , 2014-10-17 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,Encuentro Nacional de Investigación 2014,MEDELLÍN, 2014-10-15 , 2014-10-17 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,Encuentro nacional de investigación 2014,MEDELLÍN, 2014-10-15 , 2014-10-17 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Eventos Científicos,Encuentro,Encuentro Nacional de Investigaciones,MEDELLÍN, 2014-10-14 , 2014-10-17 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
